2.696650391000000127e+03,3.711314390000000003e+02
2.695262694999999894e+03,3.854681090000000268e+02
2.693874022999999852e+03,4.412196660000000179e+02
2.692485352000000148e+03,4.843453979999999888e+02
2.691096680000000106e+03,5.184530640000000403e+02
2.689708008000000063e+03,5.489475099999999657e+02
2.688318358999999873e+03,6.280155640000000403e+02
2.686928711000000021e+03,7.160478520000000344e+02
2.685539063000000169e+03,7.968500980000000027e+02
2.684149413999999979e+03,8.164746089999999867e+02
2.682758788999999979e+03,9.349837039999999888e+02
2.681368163999999979e+03,9.725497440000000324e+02
2.679977538999999979e+03,1.020884766000000013e+03
2.678585938000000169e+03,1.070997436999999991e+03
2.677194336000000021e+03,1.072581421000000091e+03
2.675802733999999873e+03,1.108293701000000056e+03
2.674410155999999915e+03,1.196072754000000032e+03
2.673018555000000106e+03,1.138377563000000009e+03
2.671625977000000148e+03,1.195597412000000077e+03
2.670232422000000042e+03,1.145104248000000098e+03
2.668839844000000085e+03,1.100014525999999933e+03
2.667446288999999979e+03,1.112354370000000017e+03
2.666052733999999873e+03,9.847758179999999584e+02
2.664658202999999958e+03,9.451247560000000476e+02
2.663264647999999852e+03,8.875589599999999564e+02
2.661869141000000127e+03,7.851986689999999953e+02
2.660474608999999873e+03,7.151411739999999782e+02
2.659080077999999958e+03,6.307756960000000390e+02
2.657684569999999894e+03,5.733180539999999610e+02
2.656289063000000169e+03,5.051357120000000123e+02
2.654892577999999958e+03,4.441441649999999868e+02
2.653496094000000085e+03,4.189878229999999917e+02
2.652099608999999873e+03,3.777297970000000191e+02
2.650703125000000000e+03,3.454373780000000238e+02
2.649305663999999979e+03,3.042104489999999828e+02
2.647909180000000106e+03,2.808911439999999970e+02
2.646510741999999937e+03,2.593698729999999841e+02
2.645113280999999915e+03,2.020891880000000072e+02
2.643714844000000085e+03,2.092009119999999882e+02
2.642316405999999915e+03,1.912821959999999990e+02
2.640917969000000085e+03,1.769452819999999917e+02
2.639518555000000106e+03,1.536792599999999993e+02
2.638119141000000127e+03,1.232760930000000030e+02
2.636719727000000148e+03,1.500451659999999947e+02
2.635320313000000169e+03,1.321561429999999859e+02
2.633919922000000042e+03,1.232019580000000047e+02
2.632519530999999915e+03,9.818476099999999462e+01
2.631119141000000127e+03,9.459541299999999353e+01
2.629717772999999852e+03,9.814534799999999848e+01
2.628316405999999915e+03,8.920512399999999786e+01
2.626915038999999979e+03,8.740346499999999708e+01
2.625513672000000042e+03,7.490219899999999598e+01
2.624111327999999958e+03,5.349081799999999731e+01
2.622708983999999873e+03,6.595874799999999993e+01
2.621305663999999979e+03,6.059854899999999844e+01
2.619903319999999894e+03,5.345855300000000199e+01
2.618500000000000000e+03,6.235576199999999858e+01
2.617096680000000106e+03,5.699950400000000172e+01
2.615692383000000063e+03,4.808364900000000119e+01
2.614288086000000021e+03,4.451292800000000227e+01
2.612883788999999979e+03,4.806427800000000161e+01
2.611479491999999937e+03,4.449499099999999885e+01
2.610074219000000085e+03,5.160378299999999996e+01
2.608668944999999894e+03,4.625612999999999886e+01
2.607263672000000042e+03,4.446807900000000302e+01
2.605858397999999852e+03,4.268074000000000012e+01
2.604452147999999852e+03,4.445013000000000147e+01
2.603045897999999852e+03,3.377528000000000219e+01
2.601638672000000042e+03,4.798675500000000227e+01
2.600232422000000042e+03,3.376163499999999829e+01
2.598825194999999894e+03,5.507364299999999702e+01
2.597416991999999937e+03,3.730041099999999687e+01
2.596009766000000127e+03,4.972382700000000000e+01
2.594601563000000169e+03,3.550983399999999790e+01
2.593193358999999873e+03,4.970371200000000300e+01
2.591784180000000106e+03,2.662159899999999979e+01
2.590375977000000148e+03,4.613476599999999905e+01
2.588966797000000042e+03,4.789947899999999947e+01
2.587556641000000127e+03,3.724760400000000260e+01
2.586147461000000021e+03,2.837337700000000140e+01
2.584737305000000106e+03,3.191357999999999961e+01
2.583327147999999852e+03,4.077019899999999808e+01
2.581916016000000127e+03,4.607870499999999936e+01
2.580504883000000063e+03,4.606935899999999862e+01
2.579093750000000000e+03,3.897385400000000288e+01
2.577682616999999937e+03,3.011004799999999904e+01
2.576270508000000063e+03,2.479147700000000043e+01
2.574858397999999852e+03,2.832736399999999932e+01
2.573446288999999979e+03,3.186181099999999944e+01
2.572033202999999958e+03,3.539482100000000031e+01
2.570621094000000085e+03,3.892638800000000288e+01
2.569208008000000063e+03,3.361141200000000140e+01
2.567793944999999894e+03,3.891056100000000129e+01
2.566379883000000063e+03,3.713434600000000074e+01
2.564965819999999894e+03,3.182296399999999892e+01
2.563551758000000063e+03,3.181648799999999966e+01
2.562136719000000085e+03,3.181001099999999937e+01
2.560722655999999915e+03,3.710412199999999672e+01
2.559306641000000127e+03,3.003055399999999864e+01
2.557891602000000148e+03,3.885515199999999680e+01
2.556475586000000021e+03,2.648675000000000068e+01
2.555059569999999894e+03,2.295050399999999868e+01
2.553643555000000106e+03,2.471088800000000063e+01
2.552226563000000169e+03,2.647055200000000141e+01
2.550809569999999894e+03,3.175818299999999894e+01
2.549392577999999958e+03,2.998771899999999846e+01
2.547974608999999873e+03,2.821797400000000167e+01
2.546556641000000127e+03,2.115916100000000100e+01
2.545138672000000042e+03,3.349516299999999802e+01
2.543720702999999958e+03,2.643814700000000073e+01
2.542301758000000063e+03,3.171929400000000143e+01
2.540882813000000169e+03,2.290369799999999856e+01
2.539463866999999937e+03,2.289901499999999857e+01
2.538043944999999894e+03,3.169984399999999880e+01
2.536624022999999852e+03,2.817187699999999850e+01
2.535204102000000148e+03,2.640573099999999940e+01
2.533783202999999958e+03,3.168039299999999869e+01
2.532362305000000106e+03,2.287560099999999963e+01
2.530941405999999915e+03,2.638951899999999995e+01
2.529520508000000063e+03,3.166093800000000158e+01
2.528098633000000063e+03,3.693019499999999766e+01
2.526676758000000063e+03,2.461508399999999952e+01
2.525254883000000063e+03,2.812575899999999862e+01
2.523832030999999915e+03,3.339249000000000223e+01
2.522409180000000106e+03,2.284281000000000006e+01
2.520986327999999958e+03,1.932456600000000080e+01
2.519563477000000148e+03,3.161552999999999969e+01
2.518139647999999852e+03,2.458481000000000094e+01
2.516715819999999894e+03,3.862534300000000087e+01
2.515291016000000127e+03,2.633005500000000154e+01
2.513867188000000169e+03,3.685450699999999813e+01
2.512442383000000063e+03,4.386539799999999900e+01
2.511016602000000148e+03,2.631383100000000042e+01
2.509591797000000042e+03,3.507789600000000263e+01
2.508166016000000127e+03,3.156361800000000173e+01
2.506740233999999873e+03,3.856982399999999700e+01
2.505313477000000148e+03,3.155063799999999929e+01
2.503886719000000085e+03,3.680150600000000338e+01
2.502459961000000021e+03,2.803347199999999972e+01
2.501033202999999958e+03,4.028982200000000091e+01
2.499605469000000085e+03,3.152467299999999994e+01
2.498177733999999873e+03,3.151818099999999845e+01
2.496750000000000000e+03,4.026493800000000078e+01
2.495321288999999979e+03,3.150519800000000004e+01
2.493892577999999958e+03,3.324863400000000269e+01
2.492463866999999937e+03,4.198961599999999805e+01
2.491034180000000106e+03,3.673334100000000291e+01
2.489605469000000085e+03,3.847460900000000095e+01
2.488174805000000106e+03,4.720910299999999893e+01
2.486745116999999937e+03,3.845873999999999882e+01
2.485314452999999958e+03,2.621645499999999984e+01
2.483883788999999979e+03,4.193767199999999917e+01
2.482453125000000000e+03,4.542309600000000103e+01
2.481021483999999873e+03,4.541371500000000339e+01
2.479589844000000085e+03,4.016537499999999739e+01
2.478158202999999958e+03,3.142727700000000013e+01
2.476726563000000169e+03,4.014877700000000260e+01
2.475293944999999894e+03,5.061190799999999967e+01
2.473861327999999958e+03,4.362193299999999851e+01
2.472427733999999873e+03,5.756904600000000016e+01
2.470994141000000127e+03,4.360389299999999935e+01
2.469560547000000042e+03,6.103281799999999890e+01
2.468126952999999958e+03,5.230301999999999651e+01
2.466692383000000063e+03,6.797985099999999647e+01
2.465257813000000169e+03,5.228136800000000051e+01
2.463823241999999937e+03,6.272464800000000196e+01
2.462387694999999894e+03,6.271165500000000037e+01
2.460953125000000000e+03,6.618192299999999761e+01
2.459516602000000148e+03,7.835708599999999535e+01
2.458081055000000106e+03,6.615449499999999716e+01
2.456644530999999915e+03,8.180570199999999659e+01
2.455208008000000063e+03,5.916632100000000349e+01
2.453771483999999873e+03,7.133282499999999970e+01
2.452333983999999873e+03,6.088124100000000283e+01
2.450896483999999873e+03,6.956412500000000421e+01
2.449458008000000063e+03,5.563974799999999732e+01
2.448020508000000063e+03,6.084334199999999981e+01
2.446582030999999915e+03,4.692654799999999682e+01
2.445143555000000106e+03,5.734275399999999934e+01
2.443704102000000148e+03,5.211894999999999811e+01
2.442264647999999852e+03,4.168649700000000280e+01
2.440825194999999894e+03,3.820468100000000078e+01
2.439385741999999937e+03,2.777944600000000008e+01
2.437945313000000169e+03,2.777366999999999919e+01
2.436504883000000063e+03,2.950338899999999853e+01
2.435063477000000148e+03,2.429185500000000175e+01
2.433623047000000042e+03,3.469543099999999924e+01
2.432181641000000127e+03,3.295380000000000109e+01
2.430739258000000063e+03,3.988313699999999784e+01
2.429297852000000148e+03,3.294008300000000133e+01
2.427855469000000085e+03,3.466655000000000086e+01
2.426413086000000021e+03,2.772746499999999870e+01
2.424969727000000148e+03,3.118689900000000037e+01
2.423526366999999937e+03,3.984162500000000051e+01
2.422083008000000063e+03,2.771013599999999855e+01
2.420639647999999852e+03,2.597283699999999840e+01
2.419195313000000169e+03,1.904277599999999993e+01
2.417750977000000148e+03,1.903880499999999998e+01
2.416305663999999979e+03,2.249571399999999954e+01
2.414861327999999958e+03,2.941133500000000112e+01
2.413416016000000127e+03,1.210802299999999931e+01
2.411969727000000148e+03,2.248163399999999967e+01
2.410524413999999979e+03,2.420593600000000123e+01
2.409078125000000000e+03,2.592951800000000162e+01
2.407630858999999873e+03,2.592410299999999879e+01
2.406183594000000085e+03,2.764659899999999837e+01
2.404736327999999958e+03,2.418571999999999989e+01
2.403289063000000169e+03,2.590785800000000094e+01
2.401841797000000042e+03,3.108293199999999956e+01
2.400394530999999915e+03,2.762349499999999836e+01
2.398945313000000169e+03,2.243939800000000062e+01
2.397498047000000042e+03,1.898321200000000175e+01
2.396048827999999958e+03,2.415539700000000067e+01
2.394599608999999873e+03,2.587536800000000170e+01
2.393148438000000169e+03,2.586995299999999887e+01
2.391699219000000085e+03,2.931314499999999867e+01
2.390250000000000000e+03,3.447883199999999704e+01
2.388798827999999958e+03,3.102445200000000014e+01
2.387347655999999915e+03,2.067863699999999838e+01
2.385896483999999873e+03,2.239716299999999904e+01
2.384445313000000169e+03,2.755996299999999977e+01
2.382994141000000127e+03,3.444273400000000152e+01
2.381541016000000127e+03,2.582663700000000162e+01
2.380089844000000085e+03,2.065697899999999976e+01
2.378636719000000085e+03,2.581580900000000156e+01
2.377183594000000085e+03,2.236900899999999837e+01
2.375730469000000085e+03,2.064398399999999967e+01
2.374277344000000085e+03,2.751953900000000175e+01
2.372824219000000085e+03,1.891571199999999919e+01
2.371369141000000127e+03,1.891174099999999925e+01
2.369914063000000169e+03,1.718888300000000058e+01
2.368460938000000169e+03,2.062233000000000160e+01
2.367005858999999873e+03,2.061799800000000005e+01
2.365550780999999915e+03,2.576708400000000054e+01
2.364093750000000000e+03,2.747911600000000121e+01
2.362638672000000042e+03,2.403917500000000018e+01
2.361181641000000127e+03,2.403412199999999999e+01
2.359724608999999873e+03,1.887998400000000032e+01
2.358269530999999915e+03,2.059201600000000099e+01
2.356810547000000042e+03,2.401896699999999996e+01
2.355353516000000127e+03,1.886807400000000001e+01
2.353896483999999873e+03,2.400886200000000059e+01
2.352437500000000000e+03,1.886013600000000068e+01
2.350980469000000085e+03,1.714197199999999910e+01
2.349521483999999873e+03,1.371068999999999960e+01
2.348062500000000000e+03,2.056170499999999990e+01
2.346603516000000127e+03,2.398360399999999970e+01
2.345142577999999958e+03,1.884029200000000159e+01
2.343683594000000085e+03,2.568589599999999962e+01
2.342222655999999915e+03,1.883235499999999973e+01
2.340761719000000085e+03,2.054005799999999837e+01
2.339300780999999915e+03,2.738097199999999987e+01
2.337839844000000085e+03,2.395329999999999870e+01
2.336378905999999915e+03,2.565884000000000142e+01
2.334916016000000127e+03,2.394319899999999990e+01
2.333455077999999958e+03,2.222828099999999907e+01
2.331992188000000169e+03,2.222359300000000104e+01
2.330529297000000042e+03,1.538231799999999971e+01
2.329066405999999915e+03,2.050542799999999843e+01
2.327603516000000127e+03,2.391795199999999966e+01
2.326138672000000042e+03,2.562096599999999924e+01
2.324675780999999915e+03,2.732325900000000019e+01
2.323210938000000169e+03,1.878077299999999994e+01
2.321746094000000085e+03,2.731172000000000111e+01
2.320281250000000000e+03,2.047946200000000161e+01
2.318816405999999915e+03,1.706261299999999892e+01
2.317351563000000169e+03,2.558850899999999839e+01
2.315884766000000127e+03,1.364432000000000045e+01
2.314419922000000042e+03,2.557769199999999898e+01
2.312953125000000000e+03,1.022891300000000037e+01
2.311486327999999958e+03,1.193120900000000084e+01
2.310019530999999915e+03,1.533688000000000073e+01
2.308550780999999915e+03,2.725979600000000147e+01
2.307083983999999873e+03,1.703376799999999847e+01
2.305615233999999873e+03,2.043619500000000144e+01
2.304148438000000169e+03,1.702655800000000141e+01
2.302679688000000169e+03,1.361836100000000016e+01
2.301210938000000169e+03,2.042321799999999854e+01
2.299740233999999873e+03,1.871731799999999879e+01
2.298271483999999873e+03,2.041456600000000066e+01
2.296800780999999915e+03,2.041024200000000022e+01
2.295332030999999915e+03,2.210640899999999931e+01
2.293861327999999958e+03,2.210172499999999829e+01
2.292390625000000000e+03,1.699772300000000058e+01
2.290919922000000042e+03,2.379176500000000161e+01
2.289447266000000127e+03,1.699051499999999848e+01
2.287976563000000169e+03,1.698691200000000023e+01
2.286503905999999915e+03,1.868163900000000055e+01
2.285031250000000000e+03,1.867767500000000069e+01
2.283558594000000085e+03,2.716176199999999952e+01
2.282085938000000169e+03,2.206424900000000022e+01
2.280613280999999915e+03,1.866578499999999963e+01
2.279138672000000042e+03,1.357223499999999916e+01
2.277666016000000127e+03,2.374636699999999934e+01
2.276191405999999915e+03,2.374132300000000129e+01
2.274716797000000042e+03,2.373628000000000071e+01
2.273242188000000169e+03,1.864597300000000146e+01
2.271765625000000000e+03,1.864201200000000114e+01
2.270291016000000127e+03,2.033241699999999952e+01
2.268814452999999958e+03,2.032809400000000011e+01
2.267339844000000085e+03,2.032377400000000023e+01
2.265863280999999915e+03,2.539931500000000142e+01
2.264386719000000085e+03,1.015756499999999996e+01
2.262908202999999958e+03,1.692567400000000077e+01
2.261431641000000127e+03,2.199869500000000144e+01
2.259953125000000000e+03,1.691847399999999979e+01
2.258476563000000169e+03,1.522338599999999964e+01
2.256998047000000042e+03,2.029352799999999846e+01
2.255519530999999915e+03,1.352613799999999955e+01
2.254039063000000169e+03,2.197529400000000166e+01
2.252560547000000042e+03,1.521042500000000075e+01
2.251082030999999915e+03,2.196593500000000176e+01
2.249601563000000169e+03,1.689327400000000168e+01
2.248121094000000085e+03,1.857864199999999855e+01
2.246640625000000000e+03,2.195189900000000094e+01
2.245160155999999915e+03,1.688247700000000151e+01
2.243677733999999873e+03,1.012732699999999930e+01
2.242197266000000127e+03,2.025033600000000078e+01
2.240714844000000085e+03,2.193318599999999918e+01
2.239232422000000042e+03,2.361531599999999997e+01
2.237750000000000000e+03,1.855093400000000159e+01
2.236267577999999958e+03,2.529132999999999853e+01
2.234785155999999915e+03,2.360020400000000151e+01
2.233302733999999873e+03,2.696590600000000038e+01
2.231818358999999873e+03,1.685009399999999857e+01
2.230333983999999873e+03,2.863904600000000045e+01
2.228849608999999873e+03,3.031722099999999998e+01
2.227365233999999873e+03,2.189109399999999894e+01
2.225880858999999873e+03,1.851927799999999991e+01
2.224394530999999915e+03,2.188174400000000119e+01
2.222910155999999915e+03,1.682851399999999842e+01
2.221423827999999958e+03,3.364983699999999800e+01
2.219937500000000000e+03,2.018558700000000172e+01
2.218451172000000042e+03,2.018127300000000091e+01
2.216964844000000085e+03,2.017695799999999906e+01
2.215476563000000169e+03,2.353475200000000100e+01
2.213990233999999873e+03,2.352971799999999902e+01
2.212501952999999958e+03,1.512301300000000026e+01
2.211013672000000042e+03,2.351965300000000170e+01
2.209525391000000127e+03,1.511654200000000081e+01
2.208037108999999873e+03,2.015107499999999874e+01
2.206546875000000000e+03,2.686234999999999928e+01
2.205058594000000085e+03,2.182098799999999983e+01
2.203568358999999873e+03,2.013813800000000143e+01
2.202078125000000000e+03,2.684510200000000069e+01
2.200587891000000127e+03,1.677459500000000148e+01
2.199097655999999915e+03,1.509390299999999918e+01
2.197605469000000085e+03,1.676741000000000170e+01
2.196115233999999873e+03,2.346934299999999851e+01
2.194623047000000042e+03,1.340817900000000051e+01
2.193130858999999873e+03,2.178362299999999863e+01
2.191638672000000042e+03,1.172712800000000044e+01
2.190146483999999873e+03,1.339955900000000000e+01
2.188654297000000042e+03,1.842044299999999879e+01
2.187160155999999915e+03,2.343917300000000026e+01
2.185666016000000127e+03,2.008640899999999974e+01
2.184171875000000000e+03,3.347016500000000150e+01
2.182677733999999873e+03,1.840464199999999906e+01
2.181183594000000085e+03,1.840069199999999938e+01
2.179689452999999958e+03,2.675890000000000057e+01
2.178193358999999873e+03,1.839279399999999853e+01
2.176699219000000085e+03,2.006055800000000033e+01
2.175203125000000000e+03,2.005625200000000063e+01
2.173707030999999915e+03,2.172293900000000022e+01
2.172210938000000169e+03,2.171827299999999994e+01
2.170712891000000127e+03,1.336222000000000065e+01
2.169216797000000042e+03,2.170894200000000041e+01
2.167718750000000000e+03,1.168691800000000036e+01
2.166220702999999958e+03,1.502280799999999950e+01
2.164722655999999915e+03,2.336378900000000058e+01
2.163224608999999873e+03,1.668483399999999861e+01
2.161726563000000169e+03,1.501312099999999994e+01
2.160226563000000169e+03,1.334212600000000037e+01
2.158728516000000127e+03,3.668295299999999770e+01
2.157228516000000127e+03,2.000458000000000069e+01
2.155728516000000127e+03,2.666703400000000101e+01
2.154228516000000127e+03,2.666129499999999908e+01
2.152726563000000169e+03,2.665555799999999920e+01
2.151226563000000169e+03,1.832175099999999901e+01
2.149724608999999873e+03,1.831780600000000092e+01
2.148222655999999915e+03,2.164365600000000001e+01
2.146720702999999958e+03,1.997445700000000102e+01
2.145218750000000000e+03,2.163433500000000009e+01
2.143716797000000042e+03,1.331056799999999996e+01
2.142212891000000127e+03,1.829808799999999991e+01
2.140710938000000169e+03,2.993587300000000084e+01
2.139207030999999915e+03,1.496471099999999943e+01
2.137703125000000000e+03,2.493580800000000153e+01
2.136199219000000085e+03,1.994434499999999844e+01
2.134695313000000169e+03,1.661670499999999961e+01
2.133189452999999958e+03,2.325836899999999829e+01
2.131683594000000085e+03,1.827049299999999832e+01
2.130179688000000169e+03,1.328476399999999913e+01
2.128673827999999958e+03,2.158308399999999949e+01
2.127167969000000085e+03,2.655806499999999915e+01
2.125660155999999915e+03,1.327616699999999916e+01
2.124154297000000042e+03,1.990995200000000054e+01
2.122646483999999873e+03,1.658804500000000104e+01
2.121138672000000042e+03,1.492601699999999987e+01
2.119630858999999873e+03,1.658088100000000153e+01
2.118123047000000042e+03,1.823503099999999932e+01
2.116615233999999873e+03,2.154583500000000029e+01
2.115105469000000085e+03,1.491312500000000085e+01
2.113597655999999915e+03,1.822321499999999972e+01
2.112087891000000127e+03,2.153187199999999990e+01
2.110578125000000000e+03,1.821534000000000120e+01
2.109068358999999873e+03,1.324465600000000087e+01
2.107558594000000085e+03,1.820746400000000165e+01
2.106046875000000000e+03,2.647785800000000123e+01
2.104535155999999915e+03,1.819959100000000163e+01
2.103025391000000127e+03,9.924901999999999447e+00
2.101513672000000042e+03,1.819171700000000058e+01
2.100000000000000000e+03,1.322747700000000037e+01
2.098488280999999915e+03,1.983692399999999978e+01
2.096976563000000169e+03,8.263595999999999719e+00
2.095462891000000127e+03,1.652361300000000099e+01
2.093949219000000085e+03,3.138806900000000155e+01
2.092435547000000042e+03,1.981975200000000115e+01
2.090921875000000000e+03,2.146674700000000158e+01
2.089408202999999958e+03,1.650930599999999870e+01
2.087892577999999958e+03,1.980687700000000007e+01
2.086378905999999915e+03,1.980258600000000158e+01
2.084863280999999915e+03,1.814843600000000023e+01
2.083347655999999915e+03,2.804150599999999827e+01
2.081832030999999915e+03,1.814057199999999881e+01
2.080314452999999958e+03,1.813663899999999884e+01
2.078798827999999958e+03,2.307798999999999978e+01
2.077281250000000000e+03,1.483263299999999951e+01
2.075763672000000042e+03,1.977255399999999952e+01
2.074246094000000085e+03,1.647355500000000106e+01
2.072728516000000127e+03,1.811698000000000164e+01
2.071210938000000169e+03,2.634625199999999978e+01
2.069691405999999915e+03,2.140168600000000154e+01
2.068173827999999958e+03,2.139704100000000153e+01
2.066654297000000042e+03,1.316455200000000048e+01
2.065134766000000127e+03,2.467817499999999953e+01
2.063615233999999873e+03,1.973825300000000027e+01
2.062093750000000000e+03,2.137846400000000102e+01
2.060574219000000085e+03,2.959452100000000030e+01
2.059052733999999873e+03,2.465674399999999977e+01
2.057531250000000000e+03,1.807768400000000142e+01
2.056009766000000127e+03,2.957523499999999927e+01
2.054488280999999915e+03,2.628338600000000014e+01
2.052966797000000042e+03,1.970825400000000016e+01
2.051443358999999873e+03,1.970397000000000176e+01
2.049919922000000042e+03,1.805804600000000093e+01
2.048396483999999873e+03,2.133668499999999923e+01
2.046873047000000042e+03,2.953667799999999843e+01
2.045349609000000100e+03,2.296797600000000017e+01
2.043826172000000042e+03,2.296297799999999967e+01
2.042300780999999915e+03,2.131812700000000049e+01
2.040775390999999900e+03,1.803448900000000066e+01
2.039251952999999958e+03,1.966970600000000147e+01
2.037726562999999942e+03,1.638785400000000081e+01
2.036199219000000085e+03,2.293799999999999883e+01
2.034673827999999958e+03,1.965686200000000028e+01
2.033146484000000100e+03,2.620344199999999901e+01
2.031621094000000085e+03,2.292301799999999901e+01
2.030093750000000000e+03,2.619202800000000053e+01
2.028566405999999915e+03,3.109625600000000034e+01
2.027037109000000100e+03,2.127174899999999980e+01
2.025509765999999900e+03,2.290304599999999979e+01
2.023980469000000085e+03,3.107592999999999961e+01
2.022453125000000000e+03,2.779871699999999990e+01
2.020923827999999958e+03,1.961834699999999998e+01
2.019392577999999958e+03,1.961406900000000064e+01
2.017863280999999915e+03,2.287808800000000176e+01
2.016333984000000100e+03,2.614068400000000025e+01
2.014802734000000100e+03,2.613498099999999980e+01
2.013271484000000100e+03,2.449619900000000072e+01
2.011740234000000100e+03,1.469451100000000032e+01
2.010208984000000100e+03,2.122077399999999869e+01
2.008677734000000100e+03,2.121614100000000036e+01
2.007144530999999915e+03,2.121151000000000053e+01
2.005613280999999915e+03,2.773207100000000125e+01
2.004080077999999958e+03,1.957130400000000137e+01
2.002546875000000000e+03,2.119761499999999899e+01
2.001013672000000042e+03,2.771390299999999840e+01
1.999478515999999900e+03,1.792860800000000054e+01
1.997945312999999942e+03,2.770179399999999958e+01
1.996410155999999915e+03,1.954993400000000037e+01
1.994875000000000000e+03,1.628804999999999836e+01
1.993339844000000085e+03,2.279828499999999991e+01
1.991804687999999942e+03,2.279330099999999959e+01
1.990269530999999915e+03,2.441605399999999904e+01
1.988732422000000042e+03,1.952856999999999843e+01
1.987197265999999900e+03,2.603239800000000059e+01
1.985660155999999915e+03,2.277336499999999830e+01
