1.189231668385489229e+03,1.140802634591838114e+03,1.124949780231293971e+03,1.131838848786849439e+03,9.596533059659876699e+02,7.185370300725633115e+02,1.031630705700681574e+03,1.062875788356010389e+03,1.028953306517008059e+03,1.053656952752835878e+03,1.030041586897960315e+03,1.092084277215421025e+03,1.102414020816328048e+03,1.104691027639457388e+03,1.105586382151929001e+03,1.064009155131520629e+03,1.042240436659865281e+03,1.085621059741497902e+03,1.127892809870749716e+03,1.096178285165534362e+03,1.102457203342405137e+03,1.122577167909298623e+03,1.094523155696146432e+03,1.100700741072563687e+03,1.076566490569162625e+03,1.068992886916101270e+03,1.016123671897960548e+03,1.099971709609978461e+03,1.141942204979593043e+03,1.089001610691611404e+03,1.080917302539683988e+03,1.108817418444445821e+03,1.079343791206350488e+03,1.047388063947847058e+03,1.069368285224491274e+03,9.573824381224502531e+02,8.719871442789126377e+02,5.590244880929712963e+02,3.941546706167805496e+02,7.239652644217695752e+02,9.231522658684818907e+02,1.029748509120182462e+03,1.090599932965988046e+03,1.114556201535148830e+03,1.131685159820862964e+03,1.072939592614513913e+03,1.099035994478459543e+03,1.093606480877552485e+03,1.107157732108844812e+03,1.160575567988663579e+03,1.114109998294786010e+03,1.127265068659865392e+03,1.117505474934241647e+03,1.112201709922903774e+03,1.164854947294786143e+03,1.144928911501135190e+03,1.081630010596373268e+03,1.054876587390023815e+03,1.133081381580500420e+03,1.088809658884355031e+03,1.099083471260772512e+03,1.092390148541951476e+03,1.069165514346940199e+03,1.051746784664400366e+03,1.062409278884354990e+03,1.119598028841271116e+03,1.088403944380953817e+03,1.086925714192745090e+03,1.100567690519275857e+03,1.088551795181407215e+03,1.111170813850341574e+03,1.084280044081634060e+03,9.448820929863958327e+02,9.672395469297064210e+02,9.746826702471666977e+02,1.033745770566894635e+03,1.127625582612246490e+03,1.078489854619048856e+03,1.025974652891157803e+03,1.136720831290250771e+03,1.075079677358277877e+03,1.073462768360545397e+03,1.063664099492064906e+03,1.089468830356010585e+03,1.105991577671203231e+03,1.102371116244899440e+03,1.119172286013606936e+03,1.148862970938776925e+03,1.085415868195012763e+03,1.101388990498867543e+03,1.077588184616781518e+03,1.063448937848073911e+03,1.029579942986395963e+03,1.091051809460318964e+03
1.194115531419502531e+03,1.186698403045352961e+03,1.158431574172336923e+03,1.149537851977325772e+03,1.069808520523811012e+03,6.762446826099782129e+02,9.951537313378697718e+02,1.124665928623584477e+03,1.090310980038550269e+03,1.063850185902495923e+03,1.086496133412699919e+03,1.088146343197280430e+03,1.141357539356010420e+03,1.087713402936509283e+03,1.114340498614513763e+03,1.091128445852609275e+03,1.079992725632654583e+03,1.129320700319729212e+03,1.139748710365080797e+03,1.164006610165534312e+03,1.110182843743765261e+03,1.102494441578232681e+03,1.123806690988663377e+03,1.108261146160999260e+03,1.119316544029479928e+03,1.122462810755103419e+03,1.077534082650795199e+03,1.060879271532881148e+03,1.068801628766441127e+03,1.111614950804990258e+03,1.116125964215420936e+03,1.120570222308391521e+03,1.100949484000001576e+03,1.077858235006804080e+03,1.074407887494332499e+03,9.970535876462597571e+02,9.772655549138335118e+02,8.674902581247176840e+02,4.491181213877556502e+02,6.069209518231300535e+02,1.254025480299321316e+03,8.573803137959193919e+02,1.092637445578232700e+03,1.103661595671203031e+03,1.103367427696146478e+03,1.103950768111112438e+03,1.106397913092971976e+03,1.144754132410432248e+03,1.137826752324264362e+03,1.158088689120182607e+03,1.066426955653062578e+03,1.093249180013606747e+03,1.103751633074831261e+03,1.154562496503402599e+03,1.143008801086169115e+03,1.113333808748300498e+03,1.047259251777779127e+03,1.167280588793652214e+03,1.139649782283448076e+03,1.118793922197280381e+03,1.100207566918368684e+03,1.089371443090704361e+03,1.095477587582767683e+03,1.090484533637189543e+03,1.079781378165534306e+03,1.067448070569162383e+03,1.053077765612246367e+03,1.046695565761905982e+03,1.084778518224491336e+03,1.109730868582767926e+03,1.100794353319728998e+03,1.140819868569162509e+03,1.057520606321996638e+03,1.151413097092971839e+03,1.160744000038550212e+03,1.247558601782314554e+03,1.123690093798187263e+03,1.091830089641724726e+03,1.009301262335602246e+03,1.019763480594105545e+03,1.079913274848074025e+03,1.114772711866214422e+03,1.115929419977325779e+03,1.065596561843538893e+03,1.104097941043085257e+03,1.078976049730160184e+03,1.084529722111112505e+03,1.104875265825398174e+03,1.133288619142858579e+03,1.062318411750568202e+03,1.086532404233561465e+03,1.130460132673470980e+03,1.074889942718822113e+03,1.159721795764173748e+03
1.182157018882087868e+03,1.186845404058958593e+03,1.165889158460318868e+03,1.175240670235828929e+03,1.104389596489797441e+03,7.340189776848080783e+02,8.498006212834478674e+02,1.091440071680273377e+03,1.115167602045352851e+03,1.074981264646259888e+03,1.067374150056690723e+03,1.077455493185942487e+03,1.126330028285715571e+03,1.116460272120182708e+03,1.129467220097507379e+03,1.132046342909298573e+03,1.045284645351475319e+03,1.091134207290250743e+03,1.135139948975057905e+03,1.113138050693878995e+03,1.133086429272110308e+03,1.150196741263040167e+03,1.086470189911565967e+03,1.078491016297053420e+03,1.121612804287983181e+03,1.161045429764173832e+03,1.139561138630386722e+03,1.088489423448981142e+03,1.127814557548754237e+03,1.136354272820863116e+03,1.122230501292518511e+03,1.094852071997733901e+03,1.009658670068028528e+03,1.110372066746032942e+03,1.150276113868482298e+03,1.028094645034014775e+03,9.975503363922914559e+02,1.051463502390024132e+03,6.781931060793658617e+02,6.024181462403635123e+02,7.473268779297062565e+02,7.099981355963727765e+02,9.531975403356020706e+02,1.128873175292518454e+03,1.116161119387756571e+03,1.120570781687076305e+03,1.134970081229026391e+03,1.091963174045352844e+03,1.108109912650795195e+03,1.096013881700681850e+03,1.066447331226758706e+03,1.037280634235828984e+03,1.151071754369615974e+03,1.103496691306123921e+03,1.086597753462586297e+03,1.102815658650795285e+03,1.568496238537417184e+03,2.342156099428574635e+03,2.226663696643993717e+03,1.727139559528347036e+03,1.242466485478459617e+03,1.146287451390023989e+03,1.153090745394559235e+03,1.088039056013606796e+03,1.031149690603175941e+03,9.869249028526089660e+02,1.020361289430840316e+03,1.023535774383221224e+03,1.020268929596373027e+03,1.004910807476191849e+03,1.020424291852608917e+03,1.330636864868482462e+03,1.103082671585035541e+03,1.419200036566895051e+03,2.142793470829934449e+03,1.359803920340137893e+03,1.116256537653062878e+03,1.105609315975058053e+03,1.059620448732427576e+03,1.075232486907030761e+03,1.069766208356010338e+03,1.090295791879820172e+03,1.114374606755103514e+03,1.147886381907031137e+03,1.084862386619048948e+03,1.052055471668935525e+03,1.043400690732427393e+03,1.061380126841271249e+03,1.199575832222223653e+03,1.161608674269842595e+03,1.118956784945579784e+03,1.142342770621316504e+03,1.112191116625851919e+03,1.084463481839003634e+03
1.210647610678006004e+03,1.184970894687076452e+03,1.123312892526078485e+03,1.132117404408164703e+03,1.187698628877552665e+03,1.000423879122450217e+03,6.942894620226766165e+02,1.067157811589570429e+03,1.072787942072563965e+03,1.064256553179139701e+03,1.063182388036282646e+03,1.078084528827665508e+03,1.076675765818595437e+03,1.091999315798187126e+03,1.083885922074831342e+03,1.136639671566894776e+03,1.101674433312926794e+03,1.088250468179139716e+03,1.127801506056690869e+03,1.156748771353742995e+03,1.117717464312926495e+03,1.144636521040817797e+03,1.173163643993198775e+03,1.087458031689343898e+03,1.109270025934241858e+03,1.123924954476191942e+03,1.143577397741498089e+03,1.128323373804990069e+03,1.133298378968255520e+03,1.117107041596373165e+03,1.082235106312926519e+03,1.105636112215421008e+03,1.058077935192744917e+03,1.054120068249434325e+03,1.118077785362813302e+03,1.047412886174604409e+03,1.037795482639457077e+03,1.058903396095239486e+03,9.843386197551033092e+02,7.980633427551031218e+02,1.013108601888890234e+03,6.949542768616788635e+02,8.514789868231304126e+02,1.029972494031747374e+03,1.076255315065761124e+03,1.086975406780046796e+03,1.074266962639457233e+03,1.059676715904763114e+03,1.113320676970522982e+03,1.086513428473924478e+03,1.030706380882087387e+03,9.577391006190488270e+02,1.018026245517008078e+03,1.095064081405897014e+03,1.097202636063493173e+03,1.150674277337869853e+03,2.084102176560093085e+03,2.618128911113381946e+03,2.486809704430842430e+03,2.373317409396828225e+03,2.354270314587304711e+03,2.205492335399095737e+03,2.104876483460319832e+03,1.935009525995467584e+03,1.605680568712019976e+03,9.673091745464864744e+02,9.516104714331079322e+02,1.048340324333334593e+03,1.088483144467121292e+03,1.207347594433108043e+03,1.152769880365080780e+03,1.070026859482994496e+03,1.119640252954649895e+03,1.183864098294786345e+03,1.686556737056691418e+03,1.551168953104310276e+03,1.072660958099774689e+03,1.127035001315194222e+03,1.119329661623584116e+03,1.113402167850341812e+03,1.102978120702949354e+03,1.136794959428573065e+03,1.097271235206350639e+03,1.141150813907031079e+03,1.131231484099774661e+03,1.091858013605443830e+03,1.068186904682541126e+03,1.117524785539683762e+03,1.137284997317461830e+03,1.121387817172337236e+03,1.157806280267575175e+03,1.139050171476191736e+03,1.108250509086169359e+03,1.109967300353742985e+03
1.204696486342405024e+03,1.174801463213153284e+03,1.169300186562359841e+03,1.176729780573697553e+03,1.158151968834468335e+03,1.147525773655330113e+03,7.088807851836743339e+02,9.430118536689354869e+02,1.093288158104310014e+03,1.068524159605443401e+03,1.131495983018141942e+03,1.095626058795919789e+03,1.087299465031747332e+03,1.056470092782314168e+03,1.091395712492064831e+03,1.143218781435375604e+03,1.132413412625851834e+03,1.138608775675738343e+03,1.119852035204083222e+03,1.115910631231294246e+03,1.115176126485262103e+03,1.154732805201815609e+03,1.148875084562359689e+03,1.105580590675738222e+03,1.103841242174604758e+03,1.098836782294786190e+03,1.127438272814060383e+03,1.131833603439910803e+03,1.042472292673470747e+03,1.085201136179139667e+03,1.121740715664400796e+03,1.122686123079366553e+03,1.106239532766441243e+03,1.082960639190477650e+03,1.050281310253969423e+03,1.012085007600908284e+03,9.921960687346951318e+02,1.053594580061225770e+03,1.075585260689343841e+03,9.310728569727903050e+02,1.015025861886622693e+03,1.201867919682541242e+03,1.714904649609979515e+03,1.369212678560092399e+03,1.067386440458051311e+03,1.092153117090704427e+03,1.086795899369615881e+03,1.064902471004536437e+03,1.058225861702949260e+03,1.054566868528346049e+03,9.969657037165545717e+02,1.007268956557824367e+03,1.168931282755103439e+03,1.622078236142859396e+03,2.119262817893426472e+03,2.476924018650796825e+03,2.439067642503404386e+03,2.350779482888891835e+03,2.391321720351476870e+03,2.533629398519276947e+03,2.676785268539685603e+03,2.615411467630388870e+03,2.665008121884357024e+03,2.672730666015876523e+03,2.300233072448982512e+03,1.325505200950115068e+03,1.531964203185943006e+03,1.760168060122451152e+03,1.138647918589570509e+03,1.074438310993198684e+03,1.078390681040817981e+03,9.956866042312938134e+02,1.059957126984128308e+03,1.034691442278912973e+03,1.150177257605443401e+03,1.133050941097507121e+03,1.039771048414967481e+03,1.039517715891157877e+03,1.052021055977325432e+03,1.103023308122450317e+03,1.077660867047620286e+03,1.093940456396826903e+03,1.082328281376418545e+03,1.021133007789116846e+03,9.577155883401372876e+02,8.414821341791393934e+02,9.302713327528356331e+02,1.037385812222223421e+03,1.067615774344672445e+03,1.137497351598640762e+03,1.106894445653062576e+03,1.126671763795919787e+03,1.088797535600908304e+03,1.109374417285715481e+03
1.206612308709752142e+03,1.150377427233561320e+03,1.141557055979593542e+03,1.189243327555557244e+03,1.145653814453516134e+03,1.126013307356010500e+03,9.840891191519286849e+02,6.939422034195019933e+02,1.003033497147393518e+03,1.071288935848074061e+03,1.082491001628119420e+03,1.105254660807257551e+03,1.121898052142858887e+03,1.087025187560092036e+03,1.080438439675738209e+03,1.138553165374150922e+03,1.099657765619048860e+03,1.128147940888890389e+03,1.152645733274377562e+03,1.184881620929706969e+03,1.058967433498867649e+03,1.095476051387756343e+03,1.104250195494332729e+03,1.084302592442178138e+03,1.055173823501135303e+03,1.122534189761905964e+03,1.139810319721089854e+03,1.137684720963720110e+03,1.084128071827665735e+03,1.083892436879819797e+03,1.137675161591838332e+03,1.146807270331067230e+03,1.102643155210885652e+03,1.088038868129252933e+03,1.108114670573697595e+03,1.018331749126985414e+03,1.035209577641724536e+03,1.033849309163266298e+03,9.339494519387767468e+02,7.739550072698422127e+02,7.641550645215429540e+02,1.265158334147393816e+03,1.593744554378687099e+03,1.467575424845806992e+03,9.914300752925182678e+02,1.067200223977325550e+03,1.136937861138323342e+03,1.083529395319729247e+03,1.111168084709751838e+03,1.120784010843538681e+03,1.044069191653062717e+03,1.365618387292518946e+03,2.272231989666669506e+03,2.617741463482996551e+03,2.705578756140592759e+03,2.723659185666670055e+03,2.623517858904765490e+03,2.572963883807259663e+03,2.623252602414969260e+03,2.844624065276647343e+03,2.907943655809527627e+03,2.774219768823132654e+03,2.586816976845808313e+03,2.286255412639458882e+03,1.681317265011340169e+03,1.395514305639457689e+03,1.089920761553289140e+03,1.131182143768708784e+03,1.157895166825398292e+03,1.089129295151928773e+03,1.073034885712019332e+03,1.129210320074831316e+03,1.111987619843539051e+03,1.041054679693878825e+03,9.176010948117926773e+02,8.236340457120190877e+02,9.939201735238108313e+02,1.065365457342405080e+03,1.040214946179139588e+03,1.007161273566894806e+03,1.059726194696146422e+03,9.539069165510217090e+02,7.864482000657606022e+02,7.155634038594114372e+02,6.743802263219963606e+02,6.754843114784589488e+02,8.243526716077108176e+02,1.044426722471656376e+03,1.032112209172336861e+03,1.096790779269842687e+03,1.119189831979593237e+03,1.137902747539684015e+03,1.086186660049887905e+03,1.070736880260772296e+03
1.231541042807257782e+03,1.204474222557824305e+03,1.085762312312926497e+03,1.068869261120182955e+03,1.148613146714287041e+03,1.141236569897960635e+03,1.104679901331066958e+03,6.858278963560098873e+02,9.895429007732439004e+02,1.056752685446713485e+03,1.080357362111112252e+03,1.099409072451248448e+03,1.086253046897960303e+03,1.103756993900228053e+03,1.075382495126985532e+03,1.106650536453515997e+03,1.094689629553289251e+03,1.122261303342405199e+03,1.143162492850341550e+03,1.175812732045352959e+03,1.144478757426305492e+03,1.129638507430840491e+03,1.123651079306123847e+03,1.109925361267575227e+03,1.128348958972790570e+03,1.119030424829933281e+03,1.109301853083901733e+03,1.167524990263040081e+03,1.150176490034015160e+03,1.129343859097507220e+03,1.117582686965987705e+03,1.093136290102042040e+03,1.149930155231294066e+03,1.126270795086169301e+03,1.097706468344672658e+03,9.862449442675750788e+02,1.084131468938777061e+03,1.070793834081634031e+03,1.057019413877552324e+03,1.447614377970523492e+03,1.216917048555556903e+03,1.484430417092972448e+03,1.875472166852610144e+03,1.462293596804990557e+03,1.538744562832201609e+03,1.066541015351475380e+03,1.047519016206350443e+03,1.087586826369616119e+03,1.090808602655330105e+03,1.065460935984128128e+03,1.570839063723357867e+03,2.445578159526080526e+03,2.551609323941046569e+03,2.628322826560093745e+03,2.762680549437644913e+03,2.741800062678008089e+03,2.819158052496602068e+03,2.724945287702951191e+03,2.871864483040820232e+03,2.985153019426307765e+03,2.932197078818597674e+03,2.703002014467123445e+03,2.614873561088438692e+03,2.617392535544220664e+03,2.604733143208620277e+03,2.159511983718823558e+03,1.075669268009071857e+03,1.104335343850341815e+03,1.125838043947847382e+03,1.096855577503402628e+03,1.112395302104309621e+03,1.083590378208618404e+03,1.113803697274377782e+03,1.115692630011339133e+03,1.069597574492064723e+03,7.044843038707492724e+02,7.169080512698421899e+02,9.141030302448991733e+02,1.070615422596373264e+03,1.018000065367348043e+03,8.631992433401371727e+02,7.050007984149667664e+02,6.177410502879827163e+02,5.981418446712025343e+02,6.134422179954656258e+02,6.550022087823138008e+02,6.832565003764179892e+02,9.175717669433117862e+02,1.048622976201815391e+03,1.126548824111112481e+03,1.147433567297053742e+03,1.136042199752836041e+03,1.101650799705216741e+03,1.086470919047620555e+03
1.217664795766441330e+03,1.175413509829933446e+03,1.137307931467121534e+03,1.131133777580500464e+03,1.147662775900228098e+03,1.156263115662133032e+03,1.145732414412699882e+03,7.234554696734701338e+02,9.536899358752847320e+02,1.135099517993198788e+03,1.098723447741498148e+03,1.094118510530613548e+03,1.104692802414967446e+03,1.142148759886622884e+03,1.137074202573697676e+03,1.157448350004536451e+03,1.133121542111112376e+03,1.126937949317461744e+03,1.118804286984128339e+03,1.127826606555556964e+03,1.133320151736962771e+03,1.124312254804990062e+03,1.119016321659865298e+03,1.156776903328799563e+03,1.176202726616781547e+03,1.112266493689343861e+03,1.120710682394559399e+03,1.136971234773244078e+03,1.133353198625851519e+03,1.104912187412699950e+03,1.122162200746033250e+03,1.160087925825398315e+03,1.111477426546486640e+03,1.058909769913833543e+03,1.019178368192744983e+03,1.040021459696146394e+03,1.081438766294786092e+03,1.160448675503402683e+03,2.090473660306124657e+03,2.216266090603177418e+03,1.195352934426305637e+03,1.164058224841271567e+03,1.634921746659866130e+03,1.986213199886623897e+03,1.888904051201816628e+03,1.753745909145126689e+03,1.088300030823130555e+03,1.122372479496600135e+03,1.091839469315194265e+03,1.340158039634922261e+03,2.388248488537417870e+03,2.823542325562361839e+03,2.809652405376420575e+03,2.679205234972792368e+03,2.721430396666669822e+03,2.898808571503404892e+03,2.865289222859413712e+03,2.889899182741500226e+03,2.846454665197282793e+03,2.794758189709754333e+03,2.961284677965990340e+03,2.968712390047622648e+03,2.832380723197282350e+03,2.460728994000003240e+03,2.513329099328801476e+03,2.645881090875286645e+03,1.412175401689344199e+03,1.127598075072563915e+03,1.142703680505670263e+03,1.161031180845806375e+03,1.102601381866214524e+03,1.124918800743765587e+03,1.138512221938776747e+03,1.160948471147393775e+03,1.044888769312926343e+03,1.119305575464853973e+03,1.987870389839004702e+03,2.448212801977327672e+03,1.414610292589571145e+03,8.577901010068037522e+02,6.230843065555563953e+02,5.745138881133793802e+02,5.854525959410439100e+02,5.772291827233567574e+02,6.290288116031754271e+02,6.335637180294792188e+02,6.624939093832208528e+02,7.789429082199555978e+02,1.004726469555556832e+03,1.093610656984128354e+03,1.117949054743765601e+03,1.057831294387756543e+03,1.111124485603176026e+03,1.082738254750568331e+03
1.247669116190477780e+03,1.205288764587303149e+03,1.153111204693879017e+03,1.189545835766441542e+03,1.149571439668935682e+03,1.120907167015874393e+03,1.122259855292518296e+03,7.996116452380962301e+02,9.332254917256246927e+02,1.134065365784581900e+03,1.127050276941044558e+03,1.081386443195012816e+03,1.124405660306123764e+03,1.181151760272110323e+03,1.158210285959185057e+03,1.134381027326531921e+03,1.152653721780046908e+03,1.070158587410432119e+03,1.065290724240364170e+03,1.129370356018142047e+03,1.101105186773243986e+03,1.112906077843538696e+03,1.132076781453516105e+03,1.126233520845806652e+03,1.150922665691611428e+03,1.146752758469389164e+03,1.102509981022677039e+03,1.124919452328799707e+03,1.154096218038549978e+03,1.088402529619049119e+03,1.075200558442178135e+03,1.138058299013606984e+03,1.109271855827665604e+03,1.113730271859411687e+03,1.076524408804989889e+03,1.054261248757370822e+03,1.077499178106577347e+03,1.135469708408164706e+03,1.841194743777780104e+03,2.199747725122451811e+03,1.050948480299321091e+03,1.088535631591838182e+03,1.090052180707484695e+03,1.210075455145126398e+03,1.967134383047621668e+03,2.621682826557826047e+03,1.883870796013607787e+03,1.460975798777779801e+03,1.368265851732428018e+03,2.089526870319730733e+03,2.604004327573699811e+03,2.704265782102044341e+03,2.698238473040819372e+03,2.773176907272112658e+03,2.826107972680275907e+03,2.900288914410434245e+03,2.875829061716556680e+03,2.700303185632657005e+03,2.890503660297055831e+03,3.103350436063495181e+03,3.045864602743768046e+03,3.020965192496601958e+03,2.877601814151931649e+03,2.530005394412702117e+03,2.505062522780048312e+03,2.758644141517010212e+03,1.932854686922905103e+03,1.130162842328799570e+03,1.126195676249434655e+03,1.132906018151928947e+03,1.161020890757371035e+03,1.109984185024944509e+03,1.709430470081634667e+03,2.295486622532882848e+03,1.756504981068029338e+03,2.436725169809526960e+03,2.924134155333337276e+03,3.199278599430843315e+03,2.044305940378687637e+03,7.998783527732435914e+02,5.897514471043091362e+02,5.833331001632660673e+02,5.940728056802728361e+02,6.268232571020416799e+02,6.381666361655336459e+02,6.254241571972797828e+02,6.640676425011347419e+02,7.199641591746041058e+02,1.000494633897960398e+03,1.128191756099774693e+03,1.130603985809525284e+03,1.084395459916101117e+03,1.075960694317461730e+03,1.125601148818595448e+03
1.232705618276645509e+03,1.235141050498867571e+03,1.194763347494332720e+03,1.167222943641724896e+03,1.155972504138323529e+03,1.134219576129253255e+03,1.100939887648527474e+03,8.219165806938785863e+02,9.509676081814070585e+02,1.137335833823130770e+03,1.119948795798187348e+03,1.143669002922903928e+03,1.126701448861679637e+03,1.161330307829933417e+03,1.141955866065761029e+03,1.122295057054423069e+03,1.100507177925171618e+03,1.036449378589570642e+03,1.064982472482994581e+03,1.166126923580500261e+03,1.185009399462586316e+03,1.112581151428572866e+03,1.101954500553289563e+03,1.130659736678005856e+03,1.116039387049888091e+03,1.145659285723357243e+03,1.111613501333334625e+03,1.093136206269842660e+03,1.118649092047620570e+03,1.107502254557824472e+03,1.127992144535148782e+03,1.132086911562359546e+03,1.133167543244899662e+03,1.122193772414967498e+03,1.075362709360545523e+03,1.268952819004536877e+03,1.033340857013606637e+03,1.059793920480726911e+03,1.361598684952382655e+03,9.834540138027224430e+02,8.014624616303865423e+02,1.106294260206350600e+03,1.053045288607710972e+03,9.797213569614525568e+02,1.786469774825399327e+03,2.902162004183677254e+03,2.701238663437645300e+03,2.021278129074832350e+03,1.912616454045353976e+03,2.020185302950115783e+03,2.506946245829934924e+03,2.631876266594108074e+03,2.618634664882089510e+03,2.538252655242633409e+03,2.647280063970524679e+03,2.908903209863949087e+03,3.008644778904766099e+03,3.064565036158733619e+03,3.057665882582770337e+03,3.074105618990934090e+03,3.048017406809527984e+03,2.978959387281182444e+03,2.985784575505672365e+03,2.924841257267577021e+03,2.635748969591840250e+03,2.726012260807259281e+03,2.343507302460320716e+03,1.231379015521543806e+03,1.141184210886622623e+03,1.093082640766441273e+03,1.229503555834468671e+03,2.110955932351476804e+03,2.332982502167803432e+03,2.482347583963722172e+03,2.419670390399096505e+03,2.632324237272112441e+03,2.804068305625854009e+03,2.478542552956919280e+03,1.868561350512474064e+03,7.504967148775519945e+02,6.085505347777784664e+02,6.280803970657605078e+02,6.262662715056696925e+02,6.548843637029485762e+02,6.571764244126992480e+02,6.439938776394565139e+02,6.390943885170075873e+02,6.750809835419509000e+02,9.505051198435386368e+02,1.064978576993198658e+03,1.093144079056690771e+03,1.085591637875284960e+03,1.135038520031747339e+03,1.104658971448980992e+03
